quality_id,farm_id,product_id,check_date,location,status,remarks
845,1058,1806,2023-03-09,1058.0,Conditional Pass,Excellent quality
846,1381,915,2020-11-29,1381.0,Failed,Size and weight within specifications
847,964,1495,2021-09-04,964.0,Pending Review,Packaging integrity maintained
848,1534,1069,2020-02-02,1534.0,Conditional Pass,Standard grade quality
849,23,674,2023-10-29,23.0,Conditional Pass,Freshness level acceptable
850,629,771,2020-08-25,629.0,Failed,Standard grade quality
851,1589,97,2021-05-29,1589.0,Passed,Minor defects detected
852,1792,1992,2023-03-29,1792.0,Failed,Premium grade quality
853,1467,1093,2023-01-06,1467.0,Failed,Size and weight within specifications
854,788,799,2024-06-12,788.0,Conditional Pass,Requires further inspection
855,1447,492,2024-11-24,1447.0,Passed,Freshness level acceptable
856,1253,742,2020-01-04,1253.0,Passed,Size and weight within specifications
857,650,1272,2020-05-26,650.0,Pending Review,Excellent quality
858,674,1396,2024-08-13,674.0,Conditional Pass,Packaging integrity maintained
859,1672,654,2022-03-09,1672.0,Pending Review,Meets organic certification standards
860,1316,736,2022-04-11,1316.0,Rejected,Meets organic certification standards
861,1414,49,2020-01-14,1414.0,Failed,Requires further inspection
862,369,59,2024-03-12,369.0,Failed,Product quality meets standards
863,868,431,2023-04-23,868.0,Passed,Minor defects detected
864,521,1609,2024-09-24,521.0,Passed,Excellent quality
865,1309,1141,2020-05-21,1309.0,Passed,Meets organic certification standards
866,569,761,2024-01-12,569.0,Passed,Color and appearance good
867,1468,1696,2020-04-28,1468.0,Rejected,Temperature control maintained
868,1331,857,2023-06-06,1331.0,Passed,Excellent quality
869,1452,501,2023-02-24,1452.0,Rejected,Standard grade quality
870,154,1177,2022-05-22,154.0,Passed,Temperature control maintained
871,1075,296,2024-01-26,1075.0,Passed,Texture and firmness acceptable
872,1852,1311,2022-11-06,1852.0,Rejected,Temperature control maintained
873,481,296,2023-04-16,481.0,Pending Review,Standard grade quality
874,1565,738,2024-03-26,1565.0,Pending Review,Texture and firmness acceptable
875,1321,1122,2022-04-13,1321.0,Conditional Pass,Excellent quality
876,1933,1819,2020-10-15,1933.0,Pending Review,Premium grade quality
877,126,908,2020-08-19,126.0,Pending Review,Minor defects detected
878,1876,207,2022-06-19,1876.0,Passed,Below acceptable threshold
879,371,568,2020-10-11,371.0,Conditional Pass,Packaging integrity maintained
880,1581,420,2022-01-14,1581.0,Rejected,Color and appearance good
881,794,903,2020-10-12,794.0,Pending Review,Texture and firmness acceptable
882,1611,1142,2024-05-10,1611.0,Rejected,Some spoilage detected
883,948,771,2023-02-13,948.0,Passed,Requires further inspection
884,700,1075,2020-04-25,700.0,Rejected,Requires further inspection
885,1249,1429,2023-12-04,1249.0,Rejected,Standard grade quality
886,19,136,2020-07-25,19.0,Failed,Standard grade quality
887,955,493,2021-03-09,955.0,Pending Review,Excellent quality
888,662,28,2024-07-09,662.0,Rejected,Some spoilage detected
889,39,1170,2021-09-23,39.0,Passed,Texture and firmness acceptable
890,1985,1080,2024-08-28,1985.0,Failed,Some spoilage detected
891,1640,1832,2022-11-22,1640.0,Pending Review,Excellent quality
892,351,1457,2022-06-04,351.0,Pending Review,Standard grade quality
893,1765,257,2020-07-19,1765.0,Failed,Color and appearance good
894,1595,436,2023-03-05,1595.0,Conditional Pass,Below acceptable threshold
895,1760,1445,2020-04-07,1760.0,Conditional Pass,Size and weight within specifications
896,35,502,2022-06-10,35.0,Passed,Product quality meets standards
897,188,260,2021-11-06,188.0,Pending Review,Meets organic certification standards
898,1628,645,2020-01-23,1628.0,Failed,Freshness level acceptable
899,700,1148,2021-10-16,700.0,Failed,Requires further inspection
900,1114,1334,2022-10-07,1114.0,Conditional Pass,Minor defects detected
901,66,18,2024-10-22,66.0,Rejected,Size and weight within specifications
902,1429,75,2021-04-24,1429.0,Rejected,Some spoilage detected
903,195,1023,2024-03-12,195.0,Rejected,Premium grade quality
904,1004,1594,2022-05-20,1004.0,Passed,Texture and firmness acceptable
905,676,993,2021-07-12,676.0,Conditional Pass,Standard grade quality
906,1131,1232,2022-12-28,1131.0,Passed,Premium grade quality
907,1834,1050,2020-11-14,1834.0,Rejected,Requires further inspection
908,1811,49,2024-02-04,1811.0,Failed,Standard grade quality
909,310,1891,2024-11-21,310.0,Rejected,Freshness level acceptable
910,1514,1961,2020-12-16,1514.0,Failed,Color and appearance good
911,854,1885,2020-09-19,854.0,Conditional Pass,Meets organic certification standards
912,1930,142,2024-10-03,1930.0,Rejected,Requires further inspection
913,1204,1107,2021-10-30,1204.0,Passed,Premium grade quality
914,1020,1486,2024-04-04,1020.0,Pending Review,Freshness level acceptable
915,836,1653,2024-06-24,836.0,Passed,Product quality meets standards
916,1979,716,2023-08-16,1979.0,Failed,Some spoilage detected
917,960,1316,2021-03-01,960.0,Failed,Product quality meets standards
918,624,1218,2021-11-01,624.0,Conditional Pass,Meets organic certification standards
919,1708,1574,2020-11-28,1708.0,Conditional Pass,Product quality meets standards
920,1075,1716,2024-04-20,1075.0,Conditional Pass,Excellent quality
921,554,1853,2023-10-20,554.0,Failed,Texture and firmness acceptable
922,780,1319,2022-07-26,780.0,Passed,Requires further inspection
923,1442,718,2020-04-26,1442.0,Conditional Pass,Packaging integrity maintained
924,1552,911,2020-04-15,1552.0,Rejected,Below acceptable threshold
925,962,1792,2022-03-09,962.0,Rejected,Below acceptable threshold
926,633,1879,2022-01-09,633.0,Conditional Pass,Size and weight within specifications
927,584,87,2024-05-04,584.0,Passed,Color and appearance good
928,1268,1647,2020-11-11,1268.0,Failed,Size and weight within specifications
929,875,1780,2021-02-13,875.0,Conditional Pass,Packaging integrity maintained
930,593,1256,2023-06-04,593.0,Passed,Packaging integrity maintained
931,1015,474,2023-05-30,1015.0,Passed,Requires further inspection
932,98,412,2024-03-27,98.0,Conditional Pass,Excellent quality
933,1931,1372,2023-01-13,1931.0,Failed,Requires further inspection
934,184,1561,2024-11-14,184.0,Conditional Pass,Freshness level acceptable
935,932,1244,2020-05-14,932.0,Rejected,Minor defects detected
936,1944,1029,2020-09-22,1944.0,Pending Review,Requires further inspection
937,647,1128,2024-08-08,647.0,Passed,Meets organic certification standards
938,1356,1345,2020-09-10,1356.0,Rejected,Meets organic certification standards
939,1644,749,2024-06-30,1644.0,Pending Review,Requires further inspection
940,1020,641,2021-05-23,1020.0,Rejected,Product quality meets standards
941,1336,222,2024-10-14,1336.0,Failed,Size and weight within specifications
942,652,1405,2022-09-18,652.0,Pending Review,Color and appearance good
943,600,1104,2022-03-02,600.0,Rejected,Some spoilage detected
944,1583,1067,2022-05-03,1583.0,Rejected,Texture and firmness acceptable
945,1047,834,2020-03-10,1047.0,Failed,Packaging integrity maintained
946,1020,1335,2022-09-29,1020.0,Failed,Minor defects detected
947,795,387,2021-03-06,795.0,Failed,Freshness level acceptable
948,1472,1898,2022-01-20,1472.0,Failed,Excellent quality
949,911,143,2023-11-13,911.0,Conditional Pass,Meets organic certification standards
950,930,1764,2023-09-13,930.0,Passed,Size and weight within specifications
951,654,1092,2020-10-11,654.0,Rejected,Packaging integrity maintained
952,47,1204,2020-07-09,47.0,Passed,Some spoilage detected
953,1364,1964,2021-02-13,1364.0,Passed,Size and weight within specifications
954,330,1267,2023-09-01,330.0,Failed,Color and appearance good
955,559,1771,2020-02-13,559.0,Pending Review,Standard grade quality
956,1260,925,2024-12-11,1260.0,Conditional Pass,Some spoilage detected
957,613,199,2021-10-09,613.0,Passed,Premium grade quality
958,1213,828,2023-10-17,1213.0,Pending Review,Standard grade quality
959,1058,1627,2022-05-13,1058.0,Rejected,Excellent quality
960,1052,602,2023-03-20,1052.0,Passed,Product quality meets standards
961,407,4,2024-02-02,407.0,Passed,Temperature control maintained
962,343,1456,2021-05-17,343.0,Failed,Size and weight within specifications
963,1492,907,2021-11-26,1492.0,Conditional Pass,Standard grade quality
964,1704,1454,2021-09-19,1704.0,Failed,Standard grade quality
965,444,1736,2020-09-22,444.0,Passed,Color and appearance good
966,1348,1264,2023-07-27,1348.0,Passed,Texture and firmness acceptable
967,556,1122,2021-09-24,556.0,Failed,Temperature control maintained
968,541,269,2024-10-23,541.0,Failed,Excellent quality
969,545,1450,2023-12-28,545.0,Conditional Pass,Premium grade quality
970,1326,1453,2021-06-29,1326.0,Failed,Below acceptable threshold
971,1582,1298,2023-12-08,1582.0,Conditional Pass,Below acceptable threshold
972,1618,313,2023-04-11,1618.0,Rejected,Freshness level acceptable
973,1939,1248,2024-03-03,1939.0,Conditional Pass,Size and weight within specifications
974,763,1173,2024-02-23,763.0,Conditional Pass,Packaging integrity maintained
975,1691,1310,2023-12-04,1691.0,Passed,Standard grade quality
976,554,135,2023-03-28,554.0,Conditional Pass,Meets organic certification standards
977,794,707,2023-01-06,794.0,Rejected,Requires further inspection
978,1337,707,2024-11-24,1337.0,Conditional Pass,Premium grade quality
979,1428,1005,2024-03-28,1428.0,Failed,Some spoilage detected
980,763,1359,2021-08-01,763.0,Conditional Pass,Freshness level acceptable
981,1230,952,2024-03-08,1230.0,Passed,Meets organic certification standards
982,902,1637,2021-12-11,902.0,Passed,Size and weight within specifications
983,1357,188,2022-04-17,1357.0,Passed,Color and appearance good
984,1443,1172,2023-09-27,1443.0,Failed,Some spoilage detected
985,341,1801,2022-05-12,341.0,Rejected,Meets organic certification standards
986,1044,1315,2023-07-06,1044.0,Conditional Pass,Requires further inspection
987,1972,429,2020-10-20,1972.0,Failed,Requires further inspection
988,1937,173,2021-10-01,1937.0,Passed,Some spoilage detected
989,1363,177,2022-08-31,1363.0,Failed,Product quality meets standards
990,582,543,2020-03-20,582.0,Passed,Some spoilage detected
991,349,1378,2024-01-20,349.0,Passed,Minor defects detected
992,813,1063,2021-01-09,813.0,Failed,Requires further inspection
993,203,1762,2022-02-12,203.0,Conditional Pass,Excellent quality
994,1564,21,2022-02-28,1564.0,Rejected,Temperature control maintained
995,1755,1193,2020-03-01,1755.0,Rejected,Requires further inspection
996,1129,993,2020-08-15,1129.0,Passed,Standard grade quality
997,857,1737,2024-04-07,857.0,Conditional Pass,Excellent quality
998,1019,628,2023-01-25,1019.0,Conditional Pass,Texture and firmness acceptable
999,1961,1858,2022-06-14,1961.0,Pending Review,Minor defects detected
1000,1970,1842,2024-11-10,1970.0,Rejected,Excellent quality
1001,479,1896,2022-01-23,479.0,Failed,Minor defects detected
1002,602,232,2021-08-05,602.0,Passed,Temperature control maintained
1003,118,1050,2023-05-22,118.0,Passed,Color and appearance good
1004,1615,663,2023-01-03,1615.0,Conditional Pass,Size and weight within specifications
1005,1387,296,2021-07-03,1387.0,Rejected,Standard grade quality
1006,1935,1918,2024-06-01,1935.0,Conditional Pass,Requires further inspection
1007,1999,449,2020-02-21,1999.0,Conditional Pass,Standard grade quality
1008,1945,435,2023-05-08,1945.0,Pending Review,Excellent quality
1009,427,1774,2023-12-18,427.0,Failed,Freshness level acceptable
1010,1597,384,2023-09-25,1597.0,Pending Review,Packaging integrity maintained
1011,541,138,2022-10-02,541.0,Failed,Excellent quality
1012,131,1230,2023-06-01,131.0,Passed,Standard grade quality
1013,1953,975,2024-11-12,1953.0,Failed,Meets organic certification standards
1014,1793,1229,2021-04-19,1793.0,Rejected,Color and appearance good
1015,789,501,2023-03-29,789.0,Failed,Size and weight within specifications
1016,1722,1717,2023-02-07,1722.0,Failed,Color and appearance good
1017,693,1106,2024-08-02,693.0,Conditional Pass,Temperature control maintained
1018,1788,1609,2023-03-12,1788.0,Pending Review,Product quality meets standards
1019,1278,740,2024-11-18,1278.0,Passed,Color and appearance good
1020,1988,414,2023-11-21,1988.0,Pending Review,Color and appearance good
1021,1674,657,2020-05-31,1674.0,Pending Review,Some spoilage detected
1022,1845,796,2020-07-12,1845.0,Failed,Color and appearance good
1023,1767,23,2024-08-24,1767.0,Passed,Excellent quality
1024,788,211,2021-11-29,788.0,Pending Review,Product quality meets standards
1025,1288,461,2023-08-01,1288.0,Conditional Pass,Size and weight within specifications
1026,12,984,2023-06-17,12.0,Rejected,Meets organic certification standards
1027,1908,1052,2022-02-03,1908.0,Conditional Pass,Packaging integrity maintained
1028,1239,1673,2020-09-01,1239.0,Conditional Pass,Temperature control maintained
1029,1518,1942,2022-06-06,1518.0,Failed,Excellent quality
1030,1131,1498,2021-10-12,1131.0,Failed,Temperature control maintained
1031,198,864,2024-01-16,198.0,Conditional Pass,Minor defects detected
1032,1828,1984,2021-02-04,1828.0,Rejected,Temperature control maintained
1033,230,1060,2024-03-27,230.0,Failed,Meets organic certification standards
1034,516,1587,2022-12-31,516.0,Passed,Size and weight within specifications
1035,441,1469,2022-10-07,441.0,Rejected,Excellent quality
1036,59,1442,2020-10-18,59.0,Pending Review,Below acceptable threshold
1037,1878,1308,2023-12-03,1878.0,Passed,Some spoilage detected
1038,671,1200,2023-09-11,671.0,Rejected,Freshness level acceptable
1039,730,1105,2020-03-11,730.0,Conditional Pass,Excellent quality
1040,1719,289,2024-10-22,1719.0,Conditional Pass,Excellent quality
1041,711,741,2022-06-30,711.0,Pending Review,Temperature control maintained
1042,1290,1309,2021-02-24,1290.0,Conditional Pass,Premium grade quality
1043,67,858,2024-01-16,67.0,Passed,Premium grade quality
1044,1540,62,2020-03-24,1540.0,Rejected,Some spoilage detected
1045,363,483,2020-07-16,363.0,Pending Review,Excellent quality
1046,63,1389,2021-07-14,63.0,Passed,Requires further inspection
1047,1239,378,2020-11-23,1239.0,Passed,Packaging integrity maintained
1048,1928,1128,2023-07-22,1928.0,Failed,Size and weight within specifications
1049,788,1575,2024-10-12,788.0,Conditional Pass,Size and weight within specifications
1050,1672,1374,2020-10-15,1672.0,Pending Review,Some spoilage detected
1051,51,1290,2022-10-01,51.0,Failed,Freshness level acceptable
1052,1477,1401,2024-03-13,1477.0,Failed,Texture and firmness acceptable
1053,1095,1655,2022-08-24,1095.0,Pending Review,Product quality meets standards
1054,504,1655,2023-01-09,504.0,Failed,Excellent quality
1055,1274,45,2024-03-20,1274.0,Pending Review,Freshness level acceptable
1056,1515,1229,2021-05-21,1515.0,Rejected,Size and weight within specifications
1057,1494,1204,2022-06-27,1494.0,Pending Review,Freshness level acceptable
1058,1306,1,2022-06-30,1306.0,Pending Review,Premium grade quality
1059,1694,770,2022-04-17,1694.0,Failed,Texture and firmness acceptable
1060,1714,1708,2020-01-31,1714.0,Passed,Standard grade quality
1061,1051,167,2024-06-13,1051.0,Conditional Pass,Packaging integrity maintained
1062,1172,1288,2024-12-10,1172.0,Conditional Pass,Requires further inspection
1063,919,438,2020-09-29,919.0,Conditional Pass,Premium grade quality
1064,63,1225,2024-04-21,63.0,Pending Review,Requires further inspection
1065,1194,485,2020-01-26,1194.0,Rejected,Size and weight within specifications
1066,501,821,2022-06-27,501.0,Passed,Minor defects detected
1067,1661,1248,2023-11-05,1661.0,Failed,Product quality meets standards
1068,1290,1949,2020-03-04,1290.0,Rejected,Texture and firmness acceptable
1069,1526,1261,2022-12-15,1526.0,Conditional Pass,Below acceptable threshold
1070,1022,147,2020-09-20,1022.0,Rejected,Standard grade quality
1071,1111,1006,2023-03-09,1111.0,Conditional Pass,Requires further inspection
1072,4,1,2024-03-05,4.0,Pending Review,Below acceptable threshold
1073,66,1741,2022-06-18,66.0,Failed,Product quality meets standards
1074,75,759,2022-07-09,75.0,Rejected,Texture and firmness acceptable
1075,1857,1214,2020-03-23,1857.0,Rejected,Standard grade quality
1076,532,809,2024-09-19,532.0,Rejected,Some spoilage detected
1077,1792,1274,2023-01-12,1792.0,Failed,Premium grade quality
1078,1759,239,2024-05-27,1759.0,Passed,Minor defects detected
1079,179,549,2020-12-16,179.0,Failed,Size and weight within specifications
1080,1373,1251,2022-11-27,1373.0,Conditional Pass,Below acceptable threshold
1081,1258,1140,2024-06-11,1258.0,Pending Review,Product quality meets standards
1082,1219,664,2024-09-22,1219.0,Failed,Premium grade quality
1083,585,1419,2023-01-02,585.0,Pending Review,Freshness level acceptable
1084,1476,1144,2021-08-24,1476.0,Conditional Pass,Packaging integrity maintained
1085,392,550,2024-06-02,392.0,Conditional Pass,Packaging integrity maintained
1086,1554,955,2024-02-14,1554.0,Conditional Pass,Texture and firmness acceptable
1087,1252,436,2021-11-21,1252.0,Passed,Some spoilage detected
1088,1801,393,2023-12-12,1801.0,Pending Review,Freshness level acceptable
1089,1104,1703,2022-09-26,1104.0,Passed,Standard grade quality
1090,1088,948,2024-12-16,1088.0,Conditional Pass,Some spoilage detected
1091,1680,584,2022-10-16,1680.0,Failed,Temperature control maintained
1092,446,512,2020-02-15,446.0,Passed,Some spoilage detected
1093,1986,736,2020-06-10,1986.0,Rejected,Requires further inspection
1094,1473,330,2020-01-26,1473.0,Conditional Pass,Minor defects detected
1095,263,1404,2020-01-24,263.0,Passed,Freshness level acceptable
1096,784,724,2022-07-16,784.0,Rejected,Below acceptable threshold
1097,1160,574,2021-11-30,1160.0,Passed,Temperature control maintained
1098,390,1999,2024-01-08,390.0,Rejected,Standard grade quality
1099,651,1096,2024-05-21,651.0,Conditional Pass,Size and weight within specifications
1100,136,1240,2023-02-01,136.0,Pending Review,Color and appearance good
1101,639,399,2023-08-22,639.0,Pending Review,Minor defects detected
1102,714,1717,2020-01-22,714.0,Failed,Below acceptable threshold
1103,1781,1580,2022-11-18,1781.0,Failed,Size and weight within specifications
1104,167,1599,2020-06-07,167.0,Failed,Some spoilage detected
1105,478,871,2023-09-29,478.0,Failed,Packaging integrity maintained
1106,1743,1957,2024-05-31,1743.0,Passed,Texture and firmness acceptable
1107,1136,763,2020-08-23,1136.0,Passed,Some spoilage detected
1108,1225,1971,2022-06-10,1225.0,Failed,Some spoilage detected
1109,1666,1701,2022-11-21,1666.0,Passed,Excellent quality
1110,799,1186,2021-11-04,799.0,Pending Review,Freshness level acceptable
1111,56,1110,2021-01-06,56.0,Failed,Requires further inspection
1112,511,204,2021-08-15,511.0,Rejected,Some spoilage detected
1113,831,1580,2022-11-12,831.0,Passed,Color and appearance good
1114,34,1142,2023-08-15,34.0,Conditional Pass,Below acceptable threshold
1115,524,185,2020-03-04,524.0,Pending Review,Minor defects detected
1116,1417,32,2023-06-07,1417.0,Rejected,Packaging integrity maintained
1117,7,556,2023-05-17,7.0,Passed,Packaging integrity maintained
1118,1173,997,2021-01-01,1173.0,Failed,Packaging integrity maintained
1119,196,732,2023-07-28,196.0,Pending Review,Temperature control maintained
1120,709,290,2022-01-13,709.0,Failed,Premium grade quality
1121,603,634,2021-07-29,603.0,Passed,Color and appearance good
1122,1342,1133,2020-12-19,1342.0,Passed,Color and appearance good
1123,1948,1245,2022-10-27,1948.0,Pending Review,Excellent quality
1124,763,1551,2024-09-18,763.0,Failed,Packaging integrity maintained
1125,397,401,2020-12-29,397.0,Failed,Requires further inspection
1126,1138,554,2021-10-25,1138.0,Conditional Pass,Requires further inspection
1127,657,283,2024-09-05,657.0,Pending Review,Excellent quality
1128,1427,115,2024-04-18,1427.0,Failed,Freshness level acceptable
1129,350,1536,2021-01-14,350.0,Failed,Texture and firmness acceptable
1130,1442,1497,2021-03-07,1442.0,Failed,Texture and firmness acceptable
1131,625,975,2022-03-14,625.0,Pending Review,Product quality meets standards
1132,1752,873,2021-06-23,1752.0,Conditional Pass,Product quality meets standards
1133,1064,1895,2020-02-26,1064.0,Passed,Size and weight within specifications
1134,408,948,2020-03-30,408.0,Failed,Excellent quality
1135,1433,1617,2022-06-11,1433.0,Rejected,Meets organic certification standards
1136,606,1641,2023-11-14,606.0,Failed,Some spoilage detected
1137,1439,755,2022-06-19,1439.0,Rejected,Meets organic certification standards
1138,465,502,2023-01-31,465.0,Rejected,Premium grade quality
1139,124,140,2024-08-31,124.0,Rejected,Excellent quality
1140,1606,1653,2021-11-13,1606.0,Pending Review,Premium grade quality
1141,622,1438,2021-01-08,622.0,Conditional Pass,Requires further inspection
1142,1593,621,2022-07-04,1593.0,Passed,Packaging integrity maintained
1143,296,438,2020-07-05,296.0,Rejected,Packaging integrity maintained
1144,777,572,2023-11-29,777.0,Rejected,Below acceptable threshold
1145,1321,100,2021-06-25,1321.0,Passed,Some spoilage detected
1146,398,545,2022-01-19,398.0,Rejected,Size and weight within specifications
1147,1263,242,2023-04-19,1263.0,Passed,Excellent quality
1148,1335,785,2021-09-01,1335.0,Rejected,Meets organic certification standards
1149,73,890,2020-01-20,73.0,Rejected,Excellent quality
1150,534,1700,2022-12-21,534.0,Pending Review,Below acceptable threshold
1151,1675,1395,2023-06-30,1675.0,Pending Review,Below acceptable threshold
1152,999,1751,2021-05-29,999.0,Failed,Standard grade quality
1153,1243,799,2022-07-23,1243.0,Rejected,Freshness level acceptable
1154,221,1580,2024-01-14,221.0,Passed,Freshness level acceptable
1155,252,1497,2024-02-16,252.0,Passed,Texture and firmness acceptable
1156,504,59,2021-04-28,504.0,Conditional Pass,Standard grade quality
1157,811,1136,2021-03-30,811.0,Failed,Requires further inspection
1158,541,223,2020-03-16,541.0,Pending Review,Premium grade quality
1159,1787,1588,2024-03-16,1787.0,Pending Review,Color and appearance good
1160,1657,453,2020-01-28,1657.0,Failed,Excellent quality
1161,911,1838,2020-02-19,911.0,Passed,Below acceptable threshold
1162,950,511,2021-07-07,950.0,Conditional Pass,Product quality meets standards
1163,622,1103,2022-10-16,622.0,Conditional Pass,Freshness level acceptable
1164,116,1813,2021-07-28,116.0,Passed,Color and appearance good
1165,470,483,2022-10-20,470.0,Passed,Color and appearance good
1166,997,553,2024-10-06,997.0,Failed,Size and weight within specifications
1167,553,1624,2021-01-04,553.0,Rejected,Premium grade quality
1168,21,768,2020-01-10,21.0,Pending Review,Temperature control maintained
1169,1719,1589,2023-01-31,1719.0,Passed,Packaging integrity maintained
1170,106,1756,2020-07-05,106.0,Pending Review,Premium grade quality
1171,1593,720,2020-06-25,1593.0,Pending Review,Packaging integrity maintained
1172,329,324,2020-12-11,329.0,Pending Review,Packaging integrity maintained
1173,812,170,2021-06-20,812.0,Rejected,Temperature control maintained
1174,1502,1469,2023-01-01,1502.0,Pending Review,Minor defects detected
1175,894,892,2023-11-07,894.0,Conditional Pass,Some spoilage detected
1176,248,1535,2023-10-20,248.0,Rejected,Meets organic certification standards
1177,1745,636,2023-12-26,1745.0,Failed,Requires further inspection
1178,1289,1568,2020-08-02,1289.0,Failed,Requires further inspection
1179,748,909,2021-12-04,748.0,Passed,Requires further inspection
1180,108,871,2020-06-27,108.0,Failed,Minor defects detected
1181,258,1941,2024-08-01,258.0,Pending Review,Some spoilage detected
1182,84,30,2024-06-26,84.0,Conditional Pass,Size and weight within specifications
1183,1896,1483,2020-11-01,1896.0,Rejected,Size and weight within specifications
1184,107,948,2024-07-17,107.0,Passed,Temperature control maintained
1185,1611,453,2022-03-11,1611.0,Pending Review,Excellent quality
1186,308,434,2024-05-10,308.0,Failed,Meets organic certification standards
1187,1648,922,2023-09-21,1648.0,Conditional Pass,Below acceptable threshold
1188,1829,1518,2024-01-19,1829.0,Rejected,Freshness level acceptable
1189,1703,1354,2021-02-15,1703.0,Pending Review,Premium grade quality
1190,1828,451,2024-07-09,1828.0,Failed,Excellent quality
1191,1535,1678,2020-03-14,1535.0,Failed,Meets organic certification standards
1192,347,888,2023-07-20,347.0,Conditional Pass,Packaging integrity maintained
1193,303,615,2022-03-27,303.0,Pending Review,Excellent quality
1194,949,1224,2022-11-04,949.0,Rejected,Excellent quality
1195,1371,862,2020-08-10,1371.0,Conditional Pass,Minor defects detected
1196,458,1383,2023-01-21,458.0,Pending Review,Some spoilage detected
1197,1721,1362,2020-05-26,1721.0,Conditional Pass,Texture and firmness acceptable
1198,1706,1898,2024-03-09,1706.0,Failed,Product quality meets standards
1199,534,250,2021-02-06,534.0,Rejected,Temperature control maintained
1200,655,215,2021-03-14,655.0,Failed,Texture and firmness acceptable
1201,1209,193,2020-10-13,1209.0,Passed,Meets organic certification standards
1202,1417,156,2020-09-08,1417.0,Failed,Packaging integrity maintained
1203,589,1299,2020-06-22,589.0,Pending Review,Minor defects detected
1204,1686,1822,2022-05-19,1686.0,Passed,Color and appearance good
1205,649,701,2022-08-13,649.0,Passed,Freshness level acceptable
1206,929,320,2024-05-21,929.0,Passed,Freshness level acceptable
1207,455,35,2024-05-04,455.0,Pending Review,Meets organic certification standards
1208,113,1196,2022-12-03,113.0,Failed,Minor defects detected
1209,1992,434,2023-12-27,1992.0,Failed,Requires further inspection
1210,1169,19,2022-12-26,1169.0,Rejected,Color and appearance good
1211,897,668,2023-02-10,897.0,Conditional Pass,Size and weight within specifications
1212,900,945,2021-08-15,900.0,Failed,Texture and firmness acceptable
1213,348,433,2023-02-10,348.0,Pending Review,Freshness level acceptable
1214,1209,200,2023-09-09,1209.0,Failed,Meets organic certification standards
1215,381,159,2021-12-12,381.0,Pending Review,Premium grade quality
1216,1151,1619,2020-11-24,1151.0,Failed,Temperature control maintained
1217,1315,324,2021-05-23,1315.0,Conditional Pass,Excellent quality
1218,113,467,2023-06-29,113.0,Rejected,Size and weight within specifications
1219,1696,1335,2021-06-14,1696.0,Conditional Pass,Color and appearance good
1220,1431,382,2023-05-10,1431.0,Failed,Standard grade quality
1221,1503,1912,2021-12-03,1503.0,Passed,Standard grade quality
1222,171,1154,2022-04-02,171.0,Pending Review,Some spoilage detected
1223,1847,910,2022-01-28,1847.0,Passed,Size and weight within specifications
1224,455,1476,2023-11-04,455.0,Rejected,Texture and firmness acceptable
1225,905,68,2021-09-23,905.0,Failed,Packaging integrity maintained
1226,558,685,2023-11-24,558.0,Conditional Pass,Minor defects detected
1227,383,846,2021-09-21,383.0,Passed,Some spoilage detected
1228,1442,29,2024-08-24,1442.0,Rejected,Product quality meets standards
1229,1564,143,2023-09-11,1564.0,Conditional Pass,Requires further inspection
1230,1794,403,2022-11-04,1794.0,Rejected,Requires further inspection
1231,1019,713,2020-10-06,1019.0,Conditional Pass,Freshness level acceptable
1232,658,282,2022-12-23,658.0,Failed,Premium grade quality
1233,385,1632,2020-01-31,385.0,Failed,Packaging integrity maintained
1234,1408,1167,2022-09-19,1408.0,Pending Review,Premium grade quality
1235,1265,1406,2020-05-17,1265.0,Rejected,Product quality meets standards
1236,274,1572,2020-03-24,274.0,Failed,Standard grade quality
1237,240,984,2023-09-13,240.0,Conditional Pass,Excellent quality
1238,1091,346,2022-12-11,1091.0,Failed,Freshness level acceptable
1239,711,1481,2023-08-20,711.0,Failed,Excellent quality
1240,1796,231,2023-01-15,1796.0,Failed,Requires further inspection
1241,1376,694,2021-11-02,1376.0,Passed,Requires further inspection
1242,1738,1195,2024-05-01,1738.0,Conditional Pass,Below acceptable threshold
1243,1489,1158,2022-03-22,1489.0,Failed,Some spoilage detected
1244,1072,1213,2020-06-30,1072.0,Conditional Pass,Product quality meets standards
1245,1300,1129,2022-05-16,1300.0,Pending Review,Texture and firmness acceptable
1246,601,721,2020-02-23,601.0,Rejected,Excellent quality
1247,1211,1715,2024-05-27,1211.0,Pending Review,Freshness level acceptable
1248,1846,1685,2022-11-16,1846.0,Failed,Color and appearance good
1249,222,671,2023-04-23,222.0,Pending Review,Texture and firmness acceptable
1250,953,190,2020-04-26,953.0,Conditional Pass,Product quality meets standards
1251,476,671,2022-09-22,476.0,Rejected,Size and weight within specifications
1252,845,1903,2020-04-22,845.0,Pending Review,Size and weight within specifications
1253,1175,1509,2024-10-10,1175.0,Pending Review,Product quality meets standards
1254,1760,1172,2021-10-01,1760.0,Passed,Minor defects detected
1255,684,403,2024-02-17,684.0,Failed,Minor defects detected
1256,1165,864,2023-04-22,1165.0,Failed,Below acceptable threshold
1257,1705,888,2024-03-14,1705.0,Conditional Pass,Color and appearance good
1258,247,26,2021-02-14,247.0,Pending Review,Size and weight within specifications
1259,1283,1400,2020-05-17,1283.0,Passed,Meets organic certification standards
1260,608,1006,2022-01-13,608.0,Failed,Excellent quality
